Date,Institutional Net,Retail Net
2021-11-23,1465,-424
2021-11-30,2091,-387
2021-12-07,2131,-240
2021-12-14,1512,-471
2021-12-21,2168,-28
2021-12-28,1818,42
2022-01-04,2802,486
2022-01-11,2912,452
2022-01-18,3518,210
2022-01-25,3588,914
2022-02-01,3832,604
